,CIA_title,Year,level,type_cat,fwci_awarded,pubs_awarded
505,Dr,2017,1,2,1.215,42.0
506,Dr,2017,1,2,,
507,Dr,2017,1,2,4.03,84.0
508,Dr,2017,1,2,1.622,40.0
509,Dr,2017,1,2,2.798181818181818,28.0
510,Dr,2017,1,2,2.8025,24.0
511,Dr,2017,1,2,0.5825,5.0
512,Dr,2017,1,2,,
513,A/Pr,2017,2,2,1.806363636363636,103.0
514,Dr,2017,1,2,0.9663636363636363,105.0
515,Dr,2017,1,2,,
516,Dr,2017,1,2,4.595714285714286,54.0
517,Dr,2017,1,2,1.59,57.0
518,Dr,2017,1,2,2.097777777777778,23.0
519,A/Pr,2017,2,2,9.642727272727273,50.0
520,Dr,2017,1,2,0.799,52.0
521,Dr,2017,1,2,,
522,Dr,2017,1,2,,
523,Dr,2017,1,2,1.205454545454545,48.0
524,A/Pr,2017,2,2,2.38909090909091,102.0
525,A/Pr,2017,2,2,,0.0
526,Dr,2017,1,2,1.656,75.0
527,Prof,2017,3,2,2.038,64.0
528,A/Pr,2017,2,2,4.097272727272728,117.0
529,Dr,2017,1,2,2.254,27.0
530,A/Pr,2017,2,2,1.94,46.0
531,Dr,2017,1,2,3.431818181818182,37.0
532,A/Pr,2017,2,2,,
533,A/Pr,2017,2,2,,
534,Dr,2017,1,2,2.156363636363636,118.0
535,Dr,2017,1,2,3.16,77.0
536,A/Pr,2017,2,2,2.034545454545455,101.0
537,Dr,2017,1,2,2.077272727272728,63.0
538,A/Pr,2017,2,2,1.973333333333334,58.0
539,A/Pr,2017,2,2,1.202,173.0
540,A/Pr,2017,2,2,1.94,90.0
541,Dr,2017,1,2,0.4,2.0
542,Dr,2017,1,2,,
543,Dr,2017,1,2,2.098333333333333,22.0
544,Dr,2017,1,2,1.9425,72.0
545,A/Pr,2017,2,2,2.384545454545455,95.0
546,Dr,2017,1,2,,
547,Dr,2017,1,2,2.462727272727273,64.0
548,Dr,2017,1,2,1.833333333333333,8.0
549,Dr,2017,1,2,2.153333333333334,73.0
550,Dr,2017,1,2,0.635,59.0
551,Dr,2017,1,1,118.6242857142857,39.0
552,Dr,2017,1,1,,
553,Dr,2017,1,1,,
554,Dr,2017,1,1,0.78375,29.0
555,Ms,2017,0,1,1.293333333333333,16.0
556,Dr,2017,1,1,3.30875,20.0
557,Mr,2017,0,1,1.713333333333334,3.0
558,Dr,2017,1,1,0.915,13.0
559,Dr,2017,1,1,1.034444444444444,17.0
560,Dr,2017,1,1,,
561,Dr,2017,1,1,1.703333333333333,16.0
562,Dr,2017,1,1,2.22,41.0
563,Dr,2017,1,1,4.467777777777777,40.0
564,Dr,2017,1,1,78.79,52.0
565,Dr,2017,1,1,0.99125,23.0
566,Ms,2017,0,1,,
567,Dr,2017,1,1,1.368571428571429,41.0
568,Dr,2017,1,1,1.572727272727273,108.0
569,Dr,2017,1,1,0.7749999999999999,31.0
570,Dr,2017,1,1,1.084444444444444,38.0
571,Dr,2017,1,1,,
572,Dr,2017,1,1,,
573,Dr,2017,1,1,1.865,19.0
574,Dr,2017,1,1,0.905,43.0
575,Mr,2017,0,1,1.6225,9.0
576,Dr,2017,1,1,,
577,Mr,2017,0,1,9.207999999999998,26.0
578,Dr,2017,1,1,1.1175,10.0
579,Dr,2017,1,1,0.96,1.0
580,Dr,2017,1,1,,
581,Dr,2017,1,1,1.53,29.0
582,Dr,2017,1,1,5.344444444444444,27.0
583,Dr,2017,1,1,0.8600000000000001,96.0
584,Dr,2017,1,1,1.071666666666667,53.0
585,Dr,2017,1,1,1.802,25.0
586,Dr,2017,1,1,1.03,21.0
587,Ms,2017,0,1,1.477142857142857,14.0
588,Dr,2017,1,1,1.40625,33.0
589,Dr,2017,1,1,2.28375,26.0
590,Mr,2017,0,1,1.087142857142857,42.0
591,Mr,2017,0,1,0.5911111111111113,79.0
592,Dr,2017,1,1,1.62375,83.0
593,Dr,2017,1,1,1.561666666666667,18.0
594,Dr,2017,1,1,2.044444444444445,45.0
595,Dr,2017,1,1,2.00125,18.0
596,Dr,2017,1,1,1.4475,44.0
597,Dr,2017,1,1,0.9000000000000001,40.0
598,Dr,2017,1,1,0.7875,9.0
599,Ms,2017,0,1,1.225555555555556,19.0
600,Dr,2017,1,1,3.265,8.0
601,Dr,2017,1,1,1.34,10.0
602,Dr,2017,1,1,1.101428571428571,14.0
603,Dr,2017,1,1,,
604,Dr,2017,1,1,,
605,Dr,2017,1,1,1.333333333333333,23.0
606,Dr,2017,1,1,2.36,24.0
607,Dr,2017,1,1,0.6514285714285715,31.0
608,Dr,2017,1,1,0.39,6.0
609,Dr,2017,1,1,1.921428571428571,19.0
610,Dr,2017,1,1,1.593333333333333,24.0
611,Dr,2017,1,1,1.62625,28.0
612,Dr,2017,1,1,,
613,Dr,2017,1,1,,
614,Dr,2017,1,1,1.3725,8.0
615,Dr,2017,1,1,6.949999999999999,14.0
616,Dr,2017,1,1,,
617,Dr,2017,1,1,,
618,Dr,2017,1,1,1.563333333333333,31.0
619,Dr,2017,1,1,1.66,18.0
620,Dr,2017,1,1,1.986666666666667,50.0
621,Dr,2017,1,1,3.306666666666667,24.0
622,Dr,2017,1,1,1.734285714285714,39.0
623,Dr,2017,1,1,1.44,21.0
624,Dr,2017,1,1,1.276,9.0
625,Mr,2017,0,1,2.706,23.0
626,Dr,2017,1,1,,
627,Dr,2017,1,1,,
628,Dr,2017,1,1,0.63,4.0
629,Dr,2017,1,1,1.066666666666667,18.0
630,Mr,2017,0,1,2.07,13.0
631,Dr,2017,1,1,,
632,Dr,2017,1,1,3.234,14.0
633,Dr,2017,1,1,1.84,19.0
634,Dr,2017,1,1,26.0625,36.0
635,Dr,2017,1,1,1.03,22.0
636,Mrs,2017,0,1,,
637,Dr,2017,1,1,0.0,2.0
638,Dr,2017,1,1,0.845,2.0
639,Ms,2017,0,1,2.231666666666666,13.0
640,Dr,2017,1,1,2.393333333333333,14.0
641,Dr,2017,1,1,1.314285714285715,14.0
642,Ms,2017,0,1,1.512,13.0
643,Dr,2017,1,1,0.0,2.0
644,Dr,2017,1,1,1.64125,34.0
645,Dr,2017,1,1,2.976363636363636,64.0
646,Dr,2017,1,1,0.958,23.0
647,Dr,2017,1,1,1.28,13.0
648,Dr,2017,1,1,1.561666666666667,13.0
649,Dr,2017,1,1,,
650,Dr,2017,1,1,1.591666666666667,12.0
651,Dr,2017,1,1,1.392857142857143,18.0
652,Dr,2017,1,1,,
653,Dr,2017,1,1,1.54625,14.0
654,Dr,2017,1,1,0.7583333333333333,24.0
655,Dr,2017,1,1,2.543333333333333,26.0
656,Mr,2017,0,1,,
657,Dr,2017,1,1,1.3075,28.0
658,Dr,2017,1,1,7.785,16.0
659,Dr,2017,1,1,2.228,12.0
660,Dr,2017,1,1,0.0,2.0
661,Dr,2017,1,1,,
662,Ms,2017,0,1,3.314,19.0
663,Ms,2017,0,1,5.555000000000001,6.0
664,Dr,2017,1,1,0.0,1.0
665,Dr,2017,1,1,,0.0
666,Dr,2017,1,1,0.93,1.0
667,Dr,2017,1,1,0.91,8.0
668,Dr,2017,1,1,1.566666666666667,10.0
669,Dr,2017,1,1,1.876666666666667,24.0
670,Mr,2017,0,1,2.476666666666667,7.0
671,Prof,2017,3,3,3.73,292.0
672,Prof,2017,3,3,1.28,75.0
673,Prof,2017,3,3,2.470909090909091,181.0
674,Prof,2017,3,3,1.22,130.0
675,Prof,2017,3,3,2.831818181818182,188.0
676,Prof,2017,3,3,,
677,Prof,2017,3,3,1.288181818181818,64.0
678,A/Pr,2017,2,3,2.247272727272727,46.0
679,A/Pr,2017,2,3,,
680,Prof,2017,3,3,1.980909090909091,142.0
681,Prof,2017,3,3,2.280909090909091,116.0
682,Prof,2017,3,3,2.140909090909091,66.0
683,A/Pr,2017,2,3,3.06,36.0
684,Prof,2017,3,3,5.393636363636364,189.0
685,Prof,2017,3,3,1.535454545454545,68.0
686,Prof,2017,3,3,1.459090909090909,81.0
687,Prof,2017,3,3,22.04909090909091,376.0
688,Prof,2017,3,3,1.615454545454545,217.0
689,A/Pr,2017,2,3,,
690,Prof,2017,3,3,1.659090909090909,185.0
691,Prof,2017,3,3,2.036363636363636,92.0
692,Prof,2017,3,3,2.608181818181818,188.0
693,Prof,2017,3,3,2.136363636363636,113.0
694,A/Pr,2017,2,3,1.461818181818182,118.0
695,Prof,2017,3,3,1.79,232.0
696,A/Pr,2017,2,3,2.607272727272727,62.0
697,Prof,2017,3,3,3.260000000000001,165.0
698,Prof,2017,3,3,,
699,A/Pr,2017,2,3,4.097272727272728,117.0
700,A/Pr,2017,2,3,1.85,47.0
701,A/Pr,2017,2,3,,
702,Prof,2017,3,3,2.452727272727273,92.0
703,Prof,2017,3,3,,
704,Prof,2017,3,3,2.503636363636363,368.0
705,Prof,2017,3,3,,
706,Prof,2017,3,3,1.564545454545455,173.0
707,Prof,2017,3,3,,
708,Prof,2017,3,3,1.788181818181818,281.0
709,Prof,2017,3,3,1.201818181818182,156.0
710,Prof,2017,3,3,1.618181818181818,67.0
711,Prof,2017,3,3,1.544545454545454,102.0
712,A/Pr,2017,2,3,2.71,50.0
713,Prof,2017,3,3,1.225454545454546,64.0
714,Prof,2017,3,3,1.786363636363636,99.0
715,Dr,2017,1,3,4.03,84.0
716,A/Pr,2017,2,3,2.049090909090909,99.0
717,Prof,2017,3,3,,
718,Prof,2017,3,3,,
719,Prof,2017,3,3,1.947272727272727,146.0
720,Prof,2017,3,3,7.316363636363636,186.0
721,Prof,2017,3,3,1.302727272727273,160.0
722,Prof,2017,3,3,,
723,A/Pr,2017,2,3,,
724,Dr,2017,1,3,2.518181818181818,66.0
725,Dr,2017,1,3,4.286363636363636,60.0
726,Prof,2017,3,3,1.59,57.0
727,Prof,2017,3,3,11.64636363636363,111.0
728,Prof,2017,3,3,1.286363636363637,85.0
729,Prof,2017,3,3,,
730,A/Pr,2017,2,3,9.642727272727273,50.0
731,Prof,2017,3,3,1.016363636363636,286.0
732,Prof,2017,3,3,1.735454545454545,224.0
733,A/Pr,2017,2,3,1.111111111111111,26.0
734,A/Pr,2017,2,3,,
735,Prof,2017,3,3,0.09,1.0
736,Prof,2017,3,3,1.902727272727273,140.0
737,Prof,2017,3,3,2.074545454545454,191.0
738,Prof,2017,3,3,1.351818181818182,125.0
739,Prof,2017,3,3,,
740,Prof,2017,3,3,2.137272727272727,120.0
741,Dr,2017,1,3,31.35,5.0
742,A/Pr,2017,2,3,0.9900000000000001,36.0
743,Dr,2017,1,3,2.713636363636364,94.0
744,A/Pr,2017,2,3,2.643636363636364,51.0
745,Dr,2017,1,3,2.017272727272727,58.0
746,A/Pr,2017,2,3,,
747,Prof,2018,3,3,1.247272727272727,130.0
748,Prof,2018,3,3,1.46,120.0
749,Prof,2018,3,3,0.9563636363636363,75.0
750,Prof,2018,3,3,2.249090909090909,179.0
751,Dr,2018,1,3,2.03909090909091,95.0
752,A/Pr,2018,2,3,,
753,Prof,2018,3,3,1.286363636363637,148.0
754,Prof,2018,3,3,2.510000000000001,52.0
755,Prof,2018,3,3,2.42090909090909,124.0
756,A/Pr,2018,2,3,2.657272727272728,80.0
757,Prof,2018,3,3,1.650909090909091,81.0
758,A/Pr,2018,2,3,,
759,Prof,2018,3,3,1.285454545454545,86.0
760,A/Pr,2018,2,3,,
761,Prof,2018,3,3,2.362727272727273,187.0
762,Prof,2018,3,3,2.689090909090909,86.0
763,Prof,2018,3,3,1.372727272727273,73.0
764,Prof,2018,3,3,1.411818181818182,255.0
765,Prof,2018,3,3,,
766,Prof,2018,3,3,3.81,106.0
767,Prof,2018,3,3,1.668181818181818,117.0
768,A/Pr,2018,2,3,3.562727272727273,166.0
769,Prof,2018,3,3,4.382727272727273,163.0
770,A/Pr,2018,2,3,1.714545454545455,74.0
771,Prof,2018,3,3,,
772,Prof,2018,3,3,1.237272727272727,175.0
773,Prof,2018,3,3,1.525454545454545,156.0
774,A/Pr,2018,2,3,2.324545454545455,63.0
775,Dr,2018,1,3,1.405,33.0
776,A/Pr,2018,2,3,2.197272727272727,110.0
777,Prof,2018,3,3,1.709090909090909,101.0
778,Prof,2018,3,3,1.546363636363637,208.0
779,Prof,2018,3,3,1.427272727272727,94.0
780,Prof,2018,3,3,1.59,67.0
781,Prof,2018,3,3,2.265454545454546,176.0
782,Prof,2018,3,3,2.009090909090909,177.0
783,Prof,2018,3,3,1.894545454545455,166.0
784,A/Pr,2018,2,3,1.51,47.0
785,Dr,2018,1,3,,
786,Prof,2018,3,3,5.538181818181818,165.0
787,A/Pr,2018,2,3,1.946363636363636,96.0
788,Prof,2018,3,3,1.91,163.0
789,Prof,2018,3,3,1.925454545454546,282.0
790,Prof,2018,3,3,1.642727272727272,328.0
791,Prof,2018,3,3,18.07545454545454,167.0
792,Prof,2018,3,3,1.589090909090909,153.0
793,Prof,2018,3,3,,
794,A/Pr,2018,2,3,2.519090909090909,88.0
795,A/Pr,2018,2,3,1.740909090909091,49.0
796,Prof,2018,3,3,,
797,Prof,2018,3,3,2.943636363636364,94.0
798,Dr,2018,1,3,2.444444444444445,57.0
799,Prof,2018,3,3,2.418181818181818,138.0
800,A/Pr,2018,2,3,2.814545454545454,40.0
801,Prof,2018,3,3,2.107272727272727,314.0
802,Prof,2018,3,3,2.948181818181818,474.0
803,Prof,2018,3,3,,0.0
804,A/Pr,2018,2,3,1.779090909090909,48.0
805,Prof,2018,3,3,1.236363636363636,62.0
806,Prof,2018,3,3,3.432727272727273,124.0
807,Prof,2018,3,3,4.476999999999999,50.0
808,Prof,2018,3,3,3.48,110.0
809,Prof,2018,3,3,3.21090909090909,723.0
810,A/Pr,2018,2,3,2.034545454545455,72.0
811,Prof,2018,3,3,14.34636363636364,208.0
812,Dr,2018,1,1,1.055,21.0
813,Dr,2018,1,1,,
814,Dr,2018,1,1,1.293333333333333,33.0
815,Dr,2018,1,1,1.5625,21.0
816,Prof,2018,3,3,1.613636363636364,134.0
817,Dr,2018,1,1,0.9342857142857143,30.0
818,Dr,2018,1,1,3.4675,9.0
819,Prof,2018,3,3,2.55090909090909,179.0
820,Dr,2018,1,1,0.9750000000000001,11.0
821,Mr,2018,0,1,,0.0
822,Mr,2018,0,1,,
823,Dr,2018,1,1,0.8911111111111111,32.0
824,Mrs,2018,0,1,3.018,16.0
825,Prof,2018,3,3,1.464545454545455,94.0
826,Dr,2018,1,1,1.498571428571428,18.0
827,Dr,2018,1,1,2.192,9.0
828,Dr,2018,1,1,,
829,Dr,2018,1,1,,
830,Dr,2018,1,1,1.972,14.0
831,Ms,2018,0,1,1.084444444444444,25.0
832,Dr,2018,1,1,0.6699999999999999,7.0
833,Dr,2018,1,1,1.966,21.0
834,Dr,2018,1,1,,
835,Dr,2018,1,1,1.095,28.0
836,Dr,2018,1,1,,
837,Dr,2018,1,1,0.39,1.0
838,Dr,2018,1,1,2.488,15.0
839,Dr,2018,1,1,0.215,3.0
840,Dr,2018,1,1,0.16,1.0
841,Dr,2018,1,1,,0.0
842,Dr,2018,1,1,,
843,Dr,2018,1,1,1.548333333333334,26.0
844,Dr,2018,1,1,2.455,15.0
845,A/Pr,2018,2,3,1.643636363636364,45.0
846,Dr,2018,1,1,1.216,22.0
847,Mr,2018,0,1,1.37,32.0
848,Prof,2018,3,3,1.637272727272727,127.0
849,Prof,2018,3,3,,
850,Dr,2018,1,1,1.695,15.0
851,A/Pr,2018,2,3,2.246363636363636,51.0
852,Dr,2018,1,1,,
853,Dr,2018,1,1,2.585,25.0
854,Dr,2018,1,1,1.872,11.0
855,Dr,2018,1,1,1.46,23.0
856,Dr,2018,1,1,0.9279999999999999,15.0
857,Dr,2018,1,1,0.5499999999999999,8.0
858,Dr,2018,1,1,1.136666666666666,27.0
859,Dr,2018,1,1,2.458571428571428,42.0
860,Dr,2018,1,1,,0.0
861,Ms,2018,0,1,0.8833333333333334,13.0
862,Dr,2018,1,1,3.013333333333334,11.0
863,Dr,2018,1,1,,
864,Dr,2018,1,1,1.026666666666667,15.0
865,Dr,2018,1,2,3.824444444444445,22.0
866,Dr,2018,1,2,,
867,Miss,2018,0,1,2.5075,10.0
868,Dr,2018,1,1,3.294,38.0
869,Dr,2018,1,1,1.328,19.0
870,Ms,2018,0,1,2.025,9.0
871,Dr,2018,1,2,,
872,Dr,2018,1,2,2.145454545454545,94.0
873,A/Pr,2018,2,2,1.416363636363636,46.0
874,Dr,2018,1,2,1.703333333333333,48.0
875,Dr,2018,1,1,1.356666666666667,18.0
876,Dr,2018,1,1,,
877,Dr,2018,1,1,1.12,19.0
878,Dr,2018,1,1,1.045714285714286,22.0
879,A/Pr,2018,2,2,1.3025,54.0
880,Prof,2018,3,3,3.647272727272727,146.0
881,Dr,2018,1,2,1.086363636363636,44.0
882,Dr,2018,1,1,2.2,49.0
883,A/Pr,2018,2,2,1.696,37.0
884,Dr,2018,1,1,0.0,1.0
885,Dr,2018,1,2,2.44,25.0
886,Dr,2018,1,2,3.74375,25.0
887,Dr,2018,1,2,,
888,A/Pr,2018,2,3,1.998181818181818,82.0
889,Dr,2018,1,2,0.851,19.0
890,Dr,2018,1,2,1.38,59.0
891,Dr,2018,1,2,2.528,49.0
892,Dr,2018,1,2,2.722727272727273,52.0
893,Ms,2018,0,1,3.92,7.0
894,Dr,2018,1,2,,
895,A/Pr,2018,2,2,1.471818181818182,36.0
896,Ms,2018,0,1,,
897,Dr,2018,1,2,1.377777777777778,36.0
898,A/Pr,2018,2,2,2.679090909090909,86.0
899,A/Pr,2018,2,2,0.8630000000000001,85.0
900,Dr,2018,1,1,1.3125,9.0
901,Prof,2018,3,3,1.945454545454545,199.0
902,A/Pr,2018,2,2,1.166363636363636,89.0
903,A/Pr,2018,2,2,2.058,54.0
904,A/Pr,2018,2,2,3.690909090909091,76.0
905,Dr,2018,1,1,,
906,Dr,2018,1,1,,
907,Miss,2018,0,1,1.31,14.0
908,Dr,2018,1,1,0.7975,17.0
909,A/Pr,2018,2,2,2.499090909090909,63.0
910,Dr,2018,1,2,2.444444444444445,57.0
911,Dr,2018,1,1,1.83375,27.0
912,Ms,2018,0,1,,
913,A/Pr,2018,2,2,2.261,45.0
914,A/Pr,2018,2,2,2.16,86.0
915,Dr,2018,1,1,,
916,Ms,2018,0,1,1.21,40.0
917,A/Pr,2018,2,2,1.833636363636364,114.0
918,Dr,2018,1,1,1.261428571428571,23.0
919,Dr,2018,1,1,1.2425,12.0
920,Dr,2018,1,2,3.394545454545454,44.0
921,Dr,2018,1,2,2.669,48.0
922,Prof,2018,3,3,10.71181818181818,151.0
923,Dr,2018,1,1,1.915714285714285,26.0
924,Dr,2018,1,1,0.86,1.0
925,Dr,2018,1,1,2.072857142857143,33.0
926,Prof,2018,3,2,,
927,Prof,2018,3,3,2.299090909090909,195.0
928,Dr,2018,1,1,0.8971428571428571,27.0
929,Ms,2018,0,1,2.98,13.0
930,Dr,2018,1,1,,
931,Dr,2018,1,2,2.883,32.0
932,Mr,2018,0,1,1.23,27.0
933,Dr,2018,1,1,,
934,A/Pr,2018,2,3,1.837272727272727,46.0
935,Ms,2018,0,1,0.28,1.0
936,Dr,2018,1,1,3.878,13.0
937,Dr,2018,1,1,5.354000000000001,21.0
938,Dr,2018,1,1,1.148,31.0
939,Dr,2018,1,1,1.29875,33.0
940,Dr,2018,1,2,1.914,28.0
941,Dr,2018,1,1,2.646,9.0
942,Dr,2018,1,1,1.198333333333333,20.0
943,Dr,2018,1,2,,
944,Dr,2018,1,1,1.45625,15.0
945,Dr,2018,1,1,1.217777777777778,37.0
946,Dr,2018,1,1,1.678,10.0
947,Miss,2018,0,1,3.342,30.0
948,Dr,2018,1,1,3.655,21.0
949,Dr,2018,1,2,2.206,55.0
950,Dr,2018,1,1,,
951,Dr,2018,1,1,,
952,Dr,2018,1,1,0.7633333333333333,3.0
953,Ms,2018,0,1,1.36,22.0
954,Dr,2018,1,2,,
955,Dr,2018,1,1,1.085,19.0
956,Dr,2018,1,2,2.879090909090909,74.0
957,Ms,2018,0,1,4.373333333333334,20.0
958,Dr,2018,1,1,,
959,Mr,2018,0,1,2.0725,15.0
960,A/Pr,2018,2,2,1.829090909090909,109.0
961,Dr,2018,1,2,5.222,62.0
962,A/Pr,2018,2,1,0.99,21.0
963,Dr,2018,1,2,,
964,Dr,2018,1,2,3.479,23.0
965,Mr,2018,0,1,1.5475,14.0
966,Dr,2018,1,2,2.264,83.0
967,Dr,2018,1,2,2.363,27.0
968,Dr,2018,1,1,0.175,2.0
969,Dr,2018,1,1,1.47875,18.0
970,Dr,2018,1,1,2.634,14.0
971,A/Pr,2018,2,2,0.7400000000000001,10.0
972,Dr,2018,1,1,2.093636363636364,40.0
973,Dr,2018,1,2,3.46,76.0
974,Dr,2018,1,1,1.32,23.0
975,A/Pr,2018,2,2,2.043636363636363,88.0
976,Dr,2018,1,1,0.0,1.0
977,Dr,2018,1,1,1.7,58.0
978,A/Pr,2018,2,1,2.222727272727272,75.0
979,Dr,2018,1,1,2.263333333333334,12.0
980,Dr,2018,1,2,1.462727272727273,68.0
981,Dr,2018,1,1,0.64,2.0
982,Miss,2018,0,1,1.5725,20.0
983,Dr,2018,1,2,1.768,32.0
984,Dr,2018,1,1,,
985,Dr,2018,1,1,,
986,Dr,2018,1,1,,
987,Dr,2018,1,1,,
988,Prof,2018,3,2,1.554545454545455,67.0
989,Dr,2018,1,2,1.71,72.0
990,A/Pr,2018,2,2,1.877272727272727,60.0
991,Dr,2018,1,1,3.842,9.0
992,Dr,2018,1,2,2.545,54.0
993,A/Pr,2018,2,2,1.998181818181818,82.0
994,A/Pr,2018,2,2,2.430909090909091,83.0
995,Dr,2019,1,3,3.084545454545454,49.0
996,Dr,2019,1,2,1.855,20.0
997,A/Pr,2019,2,2,2.634545454545455,163.0
998,A/Pr,2019,2,2,2.757,184.0
999,E/Pr,2019,4,3,1.657272727272727,318.0
1000,Prof,2019,3,3,4.152727272727272,342.0
1001,Prof,2019,3,3,1.991818181818182,445.0
1002,Prof,2019,3,3,4.986363636363635,294.0
1003,Dr,2019,1,1,1.324444444444445,49.0
1004,A/Pr,2019,2,3,2.357272727272727,101.0
1005,Dr,2019,1,1,0.8325,30.0
1006,Dr,2019,1,1,,
1007,Prof,2019,3,3,1.068181818181818,131.0
1008,Prof,2019,3,3,3.943636363636364,804.0
1009,A/Pr,2019,2,1,1.884,63.0
1010,Dr,2019,1,1,0.6866666666666668,28.0
1011,Dr,2019,1,1,0.7033333333333333,22.0
1012,Dr,2019,1,1,3.98625,16.0
